,tags,id,"title"
174,"['Casual', 'Puzzle', 'Singleplayer', '2D']",3540.0,Peggle™ Nights
175,"['Puzzle', 'Indie', 'Physics', 'Singleplayer', 'Great Soundtrack', 'Casual', '2D', 'Comedy', 'Cute', 'Building', 'Atmospheric', 'Funny', 'Satire', 'Touch-Friendly', 'Strategy', 'Classic', 'Surreal', 'Story Rich', 'Difficult', 'Family Friendly']",22000.0,World of Goo
176,"['Space', 'Simulation', 'Sci-fi', 'Sandbox', 'Strategy', 'Space Sim', 'Open World', 'Trading', 'Singleplayer', 'Economy', 'Action', 'Capitalism', 'Great Soundtrack', 'Moddable', '4X', 'Flight', 'Atmospheric', 'Multiplayer']",2820.0,X3: Terran Conflict
177,"['Action', 'World War II', 'FPS', 'Mod', 'Multiplayer', 'Free to Play', 'Realistic']",1230.0,Mare Nostrum
178,"['Casual', 'Indie', 'Puzzle']",18300.0,Spectraball
179,"['Indie', 'Casual', 'Sports', 'Bowling']",20200.0,Galactic Bowling
180,"['Open World', 'Action', 'Adventure', 'Third Person', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Classic', 'Sandbox', 'Dark Humor', 'Satire', 'Story Rich', 'Atmospheric', 'Exploration', 'Simulation', 'Controller', 'Mature', 'Multiplayer', 'First-Person']",12200.0,Bully: Scholarship Edition
181,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']",19900.0,Far Cry® 2: Fortune's Edition
182,"['Action', 'FPS', 'Space', 'Indie', 'Trading', 'Strategy', 'Sci-fi', 'First-Person', 'Shooter', 'Casual']",11240.0,Space Trader: Merchant Marine
183,['Simulation'],256522.0,PRR Wagon Pack 01
184,['Simulation'],275144.0,"Class 421 London South East ""Jaffa Cake"""
185,['Simulation'],256521.0,ATSF Wagon Pack 01
186,['Simulation'],222569.0,GP20 Union Pacific Add-on Livery
187,['Simulation'],256535.0,UK Van Wagon Pack
188,['Simulation'],256611.0,CSX SD70MAC Add-on Livery
189,['Simulation'],256576.0,CSX ES44AC Add-on Livery
190,"['Open World', 'Action', 'Sandbox', 'Character Customization', 'Third-Person Shooter', 'Comedy', 'Co-op', 'Third Person', 'Singleplayer', 'Crime', 'Online Co-Op', 'Multiplayer', 'Co-op Campaign', 'Funny', 'Shooter', 'Replay Value', 'Female Protagonist', 'Great Soundtrack', 'Moddable', 'Adventure']",9480.0,Saints Row 2
191,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']",17470.0,Dead Space
192,"['RPG', 'Action', 'Adventure', 'Mythology', 'Hack and Slash', 'Third Person', 'Fantasy']",12770.0,Rise of the Argonauts
193,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']",17410.0,Mirror's Edge™
194,"['Tower Defense', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Aliens', 'Futuristic', 'Touch-Friendly', 'Replay Value', 'Adventure', 'Controller']",18500.0,Defense Grid: The Awakening
195,"['Horror', 'FPS', 'Action', 'Singleplayer', 'Shooter', 'Bullet Time', 'Gore', 'Multiplayer', 'Psychological Horror', 'First-Person', 'Atmospheric', 'Sci-fi', 'Classic', 'Story Rich']",16450.0,F.E.A.R. 2: Project Origin
196,"['Strategy', 'Indie', 'Tower Defense', 'Sci-fi', 'Singleplayer']",15400.0,Harvest: Massive Encounter
197,"['Indie', 'Strategy']",18600.0,Mayhem Intergalactic
198,"['Action', 'Indie', 'Top-Down', 'Horror', 'Shooter', 'RPG', 'Zombies', 'Arcade', 'Top-Down Shooter', 'Singleplayer', '2D', 'Casual', 'Atmospheric', 'Retro', 'Adventure']",11340.0,Larva Mortus
199,"['Strategy', 'Medieval', 'Grand Strategy', 'RTS', 'War', 'Historical', 'Classic', 'Great Soundtrack']",25830.0,Knights of Honor
200,"['Adventure', 'Point & Click', 'Strategy', 'Action', 'Comedy', 'Villain Protagonist']",23460.0,Ceville
201,['Strategy'],10600.0,Empire: Total War™ - Special Forces Units &amp; Bonus Content
202,"['Action', 'Superhero', ""Beat 'em up"", 'Local Co-Op', 'Third Person', 'Fighting']",21010.0,Watchmen: The End is Nigh
203,"['Horror', 'Adventure', 'First-Person', 'Indie', 'Survival Horror', 'Psychological Horror', 'Atmospheric', 'Singleplayer', 'Stealth', 'Story Rich', 'Action', 'Dark', 'Lovecraftian', 'Survival', 'Puzzle']",22180.0,Penumbra Overture
204,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Competitive', 'Gore', 'Co-op', 'Great Soundtrack', 'Classic', 'Singleplayer', 'Team-Based', 'Adventure', 'Atmospheric', 'Moddable', 'Split Screen', 'Futuristic']",13210.0,Unreal Tournament 3 Black
205,"['RPG', 'Fantasy', 'Party-Based RPG', 'Real-Time with Pause', 'Atmospheric', 'Adventure', 'Singleplayer', 'CRPG', 'Dark Fantasy', 'Third Person', 'Story Rich', 'Character Customization']",12640.0,Drakensang
206,"['Strategy', 'Casual', 'Pirates']",21600.0,Age of Booty™
207,"['Walking Simulator', 'Indie', 'Short', 'Female Protagonist', 'Atmospheric', 'Simulation', 'Psychological', 'Memes', 'Horror', 'Singleplayer', 'Anime']",27020.0,The Graveyard
208,"['Racing', 'Open World', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Co-op', 'Controller', 'Sports', 'Fast-Paced', '3D Vision', 'Third Person', 'Funny', 'Online Co-Op', 'Simulation']",24740.0,Burnout Paradise: The Ultimate Box
209,"['Zombies', 'Mod', 'Free to Play', 'Multiplayer', 'Action', 'RTS', 'FPS']",90047.0,Zombie Master
210,"['Indie', 'Platformer', 'Cute', 'Action', 'Puzzle', 'Casual', 'Comedy', '3D Platformer']",26000.0,The Maw
211,"['Action', 'Indie']",26006.0,The Maw: River Redirect
212,"['Action', 'Indie']",26005.0,The Maw: Brute Force
213,"['Puzzle', 'Casual', 'Indie', 'Physics', 'Singleplayer', 'Strategy', 'Atmospheric', 'Great Soundtrack']",11330.0,Obulis
214,"['Psychedelic', 'Arcade', 'Score Attack', 'Abstract']",27800.0,Space Giraffe
215,"['Strategy', 'Simulation', 'RTS', 'Multiplayer', 'Singleplayer', 'War', 'Great Soundtrack', 'Atmospheric', 'Cult Classic', 'Tactical', 'Classic', 'Cold War']",9850.0,Codename: Panzers - Cold War
216,"['Casual', 'Hidden Object', 'Puzzle', 'Adventure']",3600.0,Escape Rosecliff Island
217,"['RPG', 'Massively Multiplayer']",29580.0,Guild Wars Nightfall®
218,"['RPG', 'Massively Multiplayer', 'Fantasy', 'Story Rich']",29540.0,Guild Wars® Game of the Year Edition
219,"['Massively Multiplayer', 'RPG']",29560.0,Guild Wars Factions®
220,"['RPG', 'Massively Multiplayer', 'MMORPG', 'PvP']",29570.0,Guild Wars Trilogy
221,"['Casual', 'Puzzle', 'Match 3', 'RPG', 'Fantasy', 'Singleplayer']",23700.0,Puzzle Kingdoms
222,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist']",16060.0,Samantha Swift and the Golden Touch
223,"['RPG', 'Open World', 'Fantasy', 'Multiplayer', 'Third Person', 'Adventure', 'Singleplayer', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization']",1930.0,Two Worlds Epic Edition
224,"['Strategy', 'Western']",18470.0,Helldorado
225,"['Action', 'Hack and Slash', 'Female Protagonist', 'RPG', 'Anime', 'Adventure', 'Nudity', 'Singleplayer', 'Fantasy', 'Violent', 'Character Action Game', 'Third Person', 'Great Soundtrack']",7510.0,X-Blades
226,"['Action', 'Indie', 'Surreal', ""Beat 'em up"", 'FPS', 'Fighting', 'First-Person', 'Short', 'Singleplayer', 'Adventure', 'Fantasy', 'Atmospheric', 'Story Rich']",22200.0,Zeno Clash
227,['Indie'],26007.0,The Maw: Speeder Lane
228,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Adventure', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Singleplayer', 'Atmospheric', 'Turn-Based Combat', 'Great Soundtrack', 'Classic', 'Open World']",25900.0,King's Bounty: The Legend
229,"['Simulation', 'Casual']",16200.0,Virtual Families
230,"['Racing', 'Action']",7840.0,Death Track®: Resurrection
231,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause']",8890.0,Freedom Force vs. the Third Reich
232,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']",8880.0,Freedom Force
233,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi']",34500.0,Light of Altair
234,"['World War II', 'FPS', 'Action', 'Shooter', 'Simulation', 'Tactical', 'Multiplayer', 'Realistic', 'War', 'Mod', 'Free to Play', 'Historical']",1280.0,Darkest Hour: Europe '44-'45
235,"['Action', 'Open World', 'Adventure', 'Third Person', 'Gore', 'Singleplayer', 'Parkour', 'Superhero', 'Zombies', 'Hack and Slash', 'Action-Adventure', 'Violent', 'Sci-fi', 'Sandbox', 'Story Rich', 'Stealth', 'RPG', 'Atmospheric', 'Controller', 'Horror']",10150.0,Prototype™
236,"['Adventure', 'Indie', 'Short', 'Puzzle']",29160.0,Blueberry Garden
237,"['Strategy', 'Trading', 'Pirates', 'Economy', 'Historical', 'Naval']",12470.0,Port Royale 2
238,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",22330.0,The Elder Scrolls IV: Oblivion® Game of the Year Edition
239,"['RPG', 'Open World', 'Fantasy', 'Classic', 'Great Soundtrack', 'Moddable', 'First-Person', 'Adventure', 'Singleplayer', 'Cult Classic', 'Atmospheric', 'Magic', 'Sandbox', 'Exploration', 'Story Rich', 'Action RPG', 'Character Customization', 'Medieval', 'Action', 'Third Person']",22320.0,The Elder Scrolls III: Morrowind® Game of the Year Edition
240,"['Adventure', 'Point & Click', 'Comedy']",12440.0,Ankh 2: Heart of Osiris
241,"['Simulation', 'Tanks']",32710.0,Armored Fist 3
242,"['Simulation', 'Flight']",32740.0,MiG-29 Fulcrum
243,"['Strategy', 'RTS']",12460.0,BC Kings
244,"['Western', 'Action', 'FPS', 'Singleplayer', 'Adventure', 'Shooter', 'Multiplayer', 'First-Person', 'Open World', 'Story Rich', 'Historical', 'Atmospheric', 'Bullet Time', 'Great Soundtrack']",21980.0,Call of Juarez®: Bound in Blood
245,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31860.0,Nancy Drew®: Legend of the Crystal Skull
246,"['Adventure', 'Female Protagonist', 'Point & Click', 'Mystery', 'Puzzle']",31900.0,Nancy Drew®: The Creature of Kapu Cave
247,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",31920.0,Nancy Drew®: The Phantom of Venice
248,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31930.0,Nancy Drew®: The White Wolf of Icicle Creek
249,"['Casual', 'Indie', 'Psychedelic']",35800.0,BRAINPIPE: A Plunge to Unhumanity
250,"['Simulation', 'Hunting', 'Sports', 'America']",12690.0,Hunting Unlimited 2010
251,"['Adventure', 'Point & Click', 'Pirates', 'Comedy', 'Episodic', 'Puzzle', 'Singleplayer', 'Funny']",31170.0,Tales of Monkey Island Complete Pack
252,"['Fighting', 'Action', 'Arcade', 'Multiplayer', 'Local Multiplayer', '2D Fighter', ""Beat 'em up"", '2.5D', 'Competitive', '2D']",21660.0,Street Fighter® IV
253,"['Simulation', 'Action', 'Strategy', 'Adventure', 'Racing', 'Management', 'Singleplayer']",6080.0,Thrillville®: Off the Rails™
254,"['Adventure', 'Point & Click', 'Classic', 'Singleplayer', ""1990's"", 'Pixel Graphics', 'Retro', 'Third Person']",6010.0,Indiana Jones® and the Fate of Atlantis™
255,"['Action', 'Third-Person Shooter', 'Comedy', 'Funny', 'Classic', 'Shooter']",6090.0,Armed and Dangerous®
256,"['Star Wars', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Sci-fi', 'Space', 'Classic', 'FPS', 'First-Person', 'Singleplayer', 'Moddable', 'Third Person', 'Military', 'Tactical', 'Strategy', 'Co-op', 'Great Soundtrack', 'Adventure', 'Open World']",6060.0,"Star Wars: Battlefront 2 (Classic, 2005)"
257,"['Adventure', 'Point & Click', 'Classic', 'Pixel Graphics', '1980s', 'Difficult', 'Third Person', 'Retro']",32310.0,Indiana Jones® and the Last Crusade™
258,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']",32330.0,LEGO® Indiana Jones™: The Original Adventures
259,"['Point & Click', 'Adventure', 'Comedy', 'Pirates', 'Classic', 'Remake', 'Funny', 'Singleplayer', 'Pixel Graphics', 'Puzzle', '2D', ""1990's"", 'Great Soundtrack', 'Story Rich', 'Third Person', 'Retro']",32360.0,The Secret of Monkey Island: Special Edition
260,"['Strategy', 'RTS']",35300.0,Warfare
261,"['Racing', 'Action', 'Zombies', 'Open World', 'Gore', 'Singleplayer']",35310.0,Clutch
262,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",31980.0,Nancy Drew®: Ransom of the Seven Ships
263,"['Sports', 'Mini Golf', 'Golf', 'Local Multiplayer']",10140.0,3D Ultra™ Minigolf Adventures
264,"['Adventure', 'Point & Click', 'Classic', 'Fantasy', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Female Protagonist']",10100.0,King's Quest™ Collection
265,"['Action', 'FPS', 'Time Manipulation', 'Sci-fi', 'First-Person', 'Shooter', 'Atmospheric', 'Singleplayer', 'Bullet Time', 'Multiplayer', 'Classic', 'Futuristic', 'Time Travel']",10130.0,TimeShift™
266,"['Adventure', 'Point & Click', 'Classic', 'Comedy', 'Sci-fi', 'Space', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Third Person']",10110.0,Space Quest™ Collection
267,['Action'],1256.0,Killing Floor Outbreak Character Pack
268,"['Action', 'Casual', 'Space', 'On-Rails Shooter']",10120.0,Aces of the Galaxy™
269,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Classic', 'Sandbox', 'Singleplayer', 'Comedy', 'Pirates', 'Great Soundtrack']",33520.0,Tropico Reloaded
270,"['Casual', 'Hidden Object']",3610.0,Mystery P.I. - Lost in Los Angeles
271,"['Action', 'Platformer', 'Remake', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', '2D', 'Retro', 'Co-op', '2.5D', '4 Player Local', 'Arcade']",21680.0,Bionic Commando: Rearmed
272,"['Action', 'Adventure', 'Third Person', 'Great Soundtrack', 'Singleplayer', 'Multiplayer', 'Third-Person Shooter', 'Shooter']",21670.0,Bionic Commando
273,"['Action', 'Superhero', ""Beat 'em up""]",21030.0,Watchmen: The End is Nigh Part 2
274,"['Action', 'Indie', 'Third Person', 'Shooter']",36000.0,Foreign Legion: Buckets of Blood
275,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Party-Based RPG', 'Adventure', 'Real-Time with Pause', 'Third Person', 'Action', 'Choices Matter', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Space', 'Moddable', 'Great Soundtrack', 'Female Protagonist']",32370.0,STAR WARS™ - Knights of the Old Republic™
276,"['Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Relaxing', 'Physics', 'Great Soundtrack', 'Strategy', 'Difficult', '2D', 'Atmospheric']",29180.0,Osmos
277,"['RPG', 'Post-apocalyptic', 'Classic', 'Open World', 'Isometric', 'Turn-Based', 'Turn-Based Combat', 'Singleplayer', 'Sci-fi', 'Atmospheric', 'Story Rich', 'Great Soundtrack', 'Retro', 'Exploration', 'Adventure', 'Replay Value', 'Dark Humor', 'Sandbox', '2D', 'CRPG']",38410.0,Fallout 2: A Post Nuclear Role Playing Game
278,"['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",38420.0,Fallout Tactics: Brotherhood of Steel
279,"['Action', 'FPS', 'Singleplayer', 'Crime', 'Classic', 'Gore', 'Multiplayer', 'First-Person', 'Violent', 'Shooter', ""1990's""]",38430.0,Kingpin — Life of Crime
280,['Adventure'],31180.0,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay
281,"['Casual', 'Match 3', 'Puzzle']",37960.0,Jewel Quest Pack
282,"['Casual', 'Puzzle']",38000.0,Mahjong Quest Collection
283,"['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Time Travel', 'Singleplayer', '2D', 'Hand-drawn', 'Funny']",37400.0,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack"
284,"['Stealth', 'Action', 'Third Person', 'Co-op', 'Classic', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Multiplayer', 'Tactical', 'Shooter', 'Story Rich', 'Third-Person Shooter', 'Adventure']",13570.0,Tom Clancy's Splinter Cell Chaos Theory®
285,"['Racing', 'Action', 'Open World', 'Singleplayer', 'Driving', 'Local Multiplayer', 'Simulation', 'Split Screen', 'Adventure']",11390.0,Crash Time 2
286,"['Strategy', 'Medieval', 'RTS']",34420.0,XIII Century – Gold Edition
287,"['Simulation', 'Family Friendly']",43100.0,World of Zoo
288,"['Simulation', 'Driving']",33730.0,18 Wheels of Steel: Extreme Trucker
289,"['Adventure', 'Action', 'Ninja', 'Stealth', 'Cute', 'Singleplayer', '3D Platformer', 'Platformer', 'Third Person', 'Family Friendly', 'Multiplayer', 'Funny', 'Open World', 'Controller', 'Co-op', 'Great Soundtrack']",35000.0,Mini Ninjas
290,"['Casual', 'Point & Click', 'Indie', 'Short', 'Puzzle', 'Adventure', 'Surreal', 'Family Friendly', 'Atmospheric', 'Singleplayer', 'Cute']",37600.0,Windosill
291,"['Simulation', 'Trains', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR']",24029.0,Train Simulator: Colton &amp; Northern Route Add-On
292,"['Adventure', 'Casual', 'Hidden Object', 'Puzzle', 'Point & Click']",32140.0,Midnight Mysteries
293,['Adventure'],31190.0,Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan
294,"['Action', 'Multiplayer', 'Shooter', 'FPS']",32770.0,Joint Operations: Combined Arms Gold
295,"['Simulation', 'Trains', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric']",208306.0,Train Simulator: US Loco &amp; Asset Pack
296,"['Casual', 'Management']",37300.0,DinerTown Tycoon
297,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op']",208300.0,Train Simulator: European Loco &amp; Asset Pack
298,"['RPG', 'Open World', 'Gothic', 'Fantasy', 'Adventure', 'Atmospheric', 'Third Person', 'Singleplayer', 'Exploration', 'Action', 'Magic', 'Dark Fantasy', 'Great Soundtrack', 'Action RPG', 'Medieval', 'Difficult', 'Sandbox', 'Story Rich', 'Character Customization', 'Classic']",40300.0,Risen
299,"['Casual', 'Agriculture']",35070.0,Flora's Fruit Farm
300,['Strategy'],10606.0,Empire: Total War™ - The Warpath Campaign
301,"['Point & Click', 'Adventure', 'Puzzle', 'Indie', 'Great Soundtrack', 'Steampunk', 'Singleplayer', 'Atmospheric', 'Robots', 'Hand-drawn', '2D', 'Stylized', 'Casual', 'Cute', 'Story Rich', 'Classic', 'Touch-Friendly', 'Hidden Object', 'Difficult', 'Sci-fi']",40700.0,Machinarium
302,"['Action', 'World War II', 'FPS', 'Multiplayer', 'Shooter', 'War', 'Singleplayer', 'Military', 'First-Person', 'Historical', 'Atmospheric', 'Classic', 'Open World']",24840.0,Medal of Honor: Airborne
303,"['Racing', 'Simulation', 'Multiplayer', 'Driving', 'Arcade', 'Action', 'Open World', 'Controller']",24870.0,Need for Speed: Shift
304,"['RPG', 'Action RPG', 'Hack and Slash', 'Dungeon Crawler', 'Fantasy', 'Singleplayer', 'Loot', 'Indie', 'Moddable', 'Action', 'Adventure', 'Cartoon', 'Magic', 'Female Protagonist', 'Isometric', 'Exploration', 'Steampunk', 'Co-op']",41500.0,Torchlight
305,"['Strategy', 'RTS', 'Base Building', 'Singleplayer', 'Multiplayer', 'Action', 'War', 'Sci-fi', 'Alternate History', 'FMV', 'Co-op']",24800.0,Command &amp; Conquer: Red Alert 3 - Uprising
306,"['Strategy', 'Medieval', 'Simulation', 'RTS', 'Multiplayer', 'Classic', 'Singleplayer', 'Economy']",901735.0,The Stronghold Collection
307,['Strategy'],42800.0,East India Company: Privateer
308,"['Action', 'FPS']",39560.0,Painkiller: Resurrection
309,"['Strategy', 'RPG', 'RTS', 'Action', 'Fantasy', 'Singleplayer']",39550.0,SpellForce 2 - Anniversary Edition
310,"['Adventure', 'Point & Click', 'Female Protagonist', 'Mystery']",40330.0,Secret Files: Tunguska
311,"['Strategy', 'RTS', 'World War II']",40320.0,Rush for Berlin Gold
312,['Adventure'],31200.0,Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood
